
  Qwen3.6-27B UD-Q6_K_XL-MTP (Coding, Vision, KV q8/q4, 128K, Speculative) auf http://127.0.0.1:8080/

0.00.457.785 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.472.011 I srv    load_model: loading model 'E:\Coding\custom-rag\data\models\qwen3.6-27b-mtp\Qwen3.6-27B-UD-Q6_K_XL-mtp.gguf'
0.01.623.350 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, abort
0.18.803.951 W load_hparams: Qwen-VL models require at minimum 1024 image tokens to function correctly on grounding tasks
0.18.803.957 W load_hparams: if you encounter problems with accuracy, try adding --image-min-tokens 1024
0.18.803.957 W load_hparams: more info: https://github.com/ggml-org/llama.cpp/issues/16842

0.21.712.013 I srv    load_model: loaded multimodal model, 'E:\Coding\custom-rag\data\models\qwen3.6-27b\mmproj-Qwen3.6-27B-BF16.gguf'
0.21.826.503 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 172032, kv_unified = 'true'
0.21.968.868 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.21.969.060 I srv  llama_server: model loaded
0.21.969.073 I srv  llama_server: listening on http://127.0.0.1:8080
0.54.815.824 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
87.59.027.410 I slot print_timing: id  0 | task 25786 | prompt processing, n_tokens =   1254, progress = 1.00, t =   3.99 s / 314.01 tokens per second
88.02.274.793 I slot print_timing: id  0 | task 25786 | n_decoded =    112, tg =  36.69 t/s, tg_3s =  36.69 t/s
88.05.312.989 I slot print_timing: id  0 | task 25786 | n_decoded =    235, tg =  38.58 t/s, tg_3s =  40.48 t/s
88.08.341.717 I slot print_timing: id  0 | task 25786 | n_decoded =    352, tg =  38.60 t/s, tg_3s =  38.63 t/s
88.10.077.761 I slot print_timing: id  0 | task 25786 | prompt eval time =    4188.40 ms /  1258 tokens (    3.33 ms per token,   300.35 tokens per second)
88.10.077.766 I slot print_timing: id  0 | task 25786 |        eval time =   10855.27 ms /   420 tokens (   25.85 ms per token,    38.69 tokens per second)
88.10.077.767 I slot print_timing: id  0 | task 25786 |       total time =   15043.67 ms /  1678 tokens
88.10.077.768 I slot print_timing: id  0 | task 25786 |    graphs reused =      25292
88.10.077.772 I slot print_timing: id  0 | task 25786 | draft acceptance = 0.89667 (  269 accepted /   300 generated), mean len =  2.79
88.10.079.167 I slot      release: id  0 | task 25786 | stop processing: n_tokens = 39704, truncated = 0
88.10.364.269 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.989 (> 0.100 thold), f_keep = 0.989
88.10.368.597 I slot launch_slot_: id  0 | task 25941 | processing task, is_child = 0
88.15.353.810 I slot print_timing: id  0 | task 25941 | n_decoded =    121, tg =  39.39 t/s, tg_3s =  39.39 t/s
88.18.396.403 I slot print_timing: id  0 | task 25941 | n_decoded =    246, tg =  40.23 t/s, tg_3s =  41.08 t/s
88.21.434.927 I slot print_timing: id  0 | task 25941 | n_decoded =    371, tg =  40.53 t/s, tg_3s =  41.14 t/s
88.24.480.078 I slot print_timing: id  0 | task 25941 | n_decoded =    493, tg =  40.42 t/s, tg_3s =  40.06 t/s
88.27.523.770 I slot print_timing: id  0 | task 25941 | n_decoded =    616, tg =  40.42 t/s, tg_3s =  40.41 t/s
88.30.574.395 I slot print_timing: id  0 | task 25941 | n_decoded =    739, tg =  40.40 t/s, tg_3s =  40.32 t/s
88.33.365.854 I slot print_timing: id  0 | task 25941 | prompt eval time =    1913.12 ms /   434 tokens (    4.41 ms per token,   226.85 tokens per second)
88.33.365.859 I slot print_timing: id  0 | task 25941 |        eval time =   21083.93 ms /   851 tokens (   24.78 ms per token,    40.36 tokens per second)
88.33.365.860 I slot print_timing: id  0 | task 25941 |       total time =   22997.06 ms /  1285 tokens
88.33.365.861 I slot print_timing: id  0 | task 25941 |    graphs reused =      25578
88.33.365.864 I slot print_timing: id  0 | task 25941 | draft acceptance = 0.96897 (  562 accepted /   580 generated), mean len =  2.94
88.33.367.302 I slot      release: id  0 | task 25941 | stop processing: n_tokens = 40567, truncated = 0
88.33.816.668 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.979 (> 0.100 thold), f_keep = 0.979
88.33.821.192 I slot launch_slot_: id  0 | task 26235 | processing task, is_child = 0
88.39.979.640 I slot print_timing: id  0 | task 26235 | n_decoded =    102, tg =  33.72 t/s, tg_3s =  33.71 t/s
88.43.020.809 I slot print_timing: id  0 | task 26235 | n_decoded =    214, tg =  35.28 t/s, tg_3s =  36.83 t/s
88.43.709.520 I slot print_timing: id  0 | task 26235 | prompt eval time =    3132.94 ms /   861 tokens (    3.64 ms per token,   274.82 tokens per second)
88.43.709.525 I slot print_timing: id  0 | task 26235 |        eval time =    6755.17 ms /   239 tokens (   28.26 ms per token,    35.38 tokens per second)
88.43.709.526 I slot print_timing: id  0 | task 26235 |       total time =    9888.11 ms /  1100 tokens
88.43.709.527 I slot print_timing: id  0 | task 26235 |    graphs reused =      25669
88.43.709.530 I slot print_timing: id  0 | task 26235 | draft acceptance = 0.79032 (  147 accepted /   186 generated), mean len =  2.58
88.43.710.877 I slot      release: id  0 | task 26235 | stop processing: n_tokens = 40812, truncated = 0
88.43.972.920 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.989 (> 0.100 thold), f_keep = 0.994
88.43.977.417 I slot launch_slot_: id  0 | task 26333 | processing task, is_child = 0
88.48.915.249 I slot print_timing: id  0 | task 26333 | n_decoded =    110, tg =  36.61 t/s, tg_3s =  36.61 t/s
88.51.979.392 I slot print_timing: id  0 | task 26333 | n_decoded =    233, tg =  38.39 t/s, tg_3s =  40.14 t/s
88.53.802.276 I slot print_timing: id  0 | task 26333 | prompt eval time =    1933.14 ms /   462 tokens (    4.18 ms per token,   238.99 tokens per second)
88.53.802.282 I slot print_timing: id  0 | task 26333 |        eval time =    7891.47 ms /   304 tokens (   25.96 ms per token,    38.52 tokens per second)
88.53.802.283 I slot print_timing: id  0 | task 26333 |       total time =    9824.61 ms /   766 tokens
88.53.802.283 I slot print_timing: id  0 | task 26333 |    graphs reused =      25775
88.53.802.287 I slot print_timing: id  0 | task 26333 | draft acceptance = 0.90278 (  195 accepted /   216 generated), mean len =  2.81
88.53.803.728 I slot      release: id  0 | task 26333 | stop processing: n_tokens = 41333, truncated = 0
88.54.202.353 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.992 (> 0.100 thold), f_keep = 0.993
88.54.206.735 I slot launch_slot_: id  0 | task 26445 | processing task, is_child = 0
88.58.812.684 I slot print_timing: id  0 | task 26445 | prompt eval time =    1634.97 ms /   333 tokens (    4.91 ms per token,   203.67 tokens per second)
88.58.812.690 I slot print_timing: id  0 | task 26445 |        eval time =    2970.73 ms /    98 tokens (   30.31 ms per token,    32.99 tokens per second)
88.58.812.691 I slot print_timing: id  0 | task 26445 |       total time =    4605.71 ms /   431 tokens
88.58.812.692 I slot print_timing: id  0 | task 26445 |    graphs reused =      25815
88.58.812.696 I slot print_timing: id  0 | task 26445 | draft acceptance = 0.68293 (   56 accepted /    82 generated), mean len =  2.37
88.58.814.189 I slot      release: id  0 | task 26445 | stop processing: n_tokens = 41456, truncated = 0
88.59.089.706 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.993 (> 0.100 thold), f_keep = 0.998
88.59.094.129 I slot launch_slot_: id  0 | task 26490 | processing task, is_child = 0
89.03.565.611 I slot print_timing: id  0 | task 26490 | n_decoded =    110, tg =  36.54 t/s, tg_3s =  36.54 t/s
89.04.608.051 I slot print_timing: id  0 | task 26490 | prompt eval time =    1461.11 ms /   310 tokens (    4.71 ms per token,   212.17 tokens per second)
89.04.608.057 I slot print_timing: id  0 | task 26490 |        eval time =    4052.58 ms /   152 tokens (   26.66 ms per token,    37.51 tokens per second)
89.04.608.058 I slot print_timing: id  0 | task 26490 |       total time =    5513.69 ms /   462 tokens
89.04.608.059 I slot print_timing: id  0 | task 26490 |    graphs reused =      25868
89.04.608.062 I slot print_timing: id  0 | task 26490 | draft acceptance = 0.87273 (   96 accepted /   110 generated), mean len =  2.75
89.04.609.572 I slot      release: id  0 | task 26490 | stop processing: n_tokens = 41816, truncated = 0
89.04.912.902 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.997 (> 0.100 thold), f_keep = 0.996
89.04.917.225 I slot launch_slot_: id  0 | task 26549 | processing task, is_child = 0
89.08.504.480 I slot print_timing: id  0 | task 26549 | prompt eval time =    1085.21 ms /   143 tokens (    7.59 ms per token,   131.77 tokens per second)
89.08.504.486 I slot print_timing: id  0 | task 26549 |        eval time =    2501.81 ms /    93 tokens (   26.90 ms per token,    37.17 tokens per second)
89.08.504.486 I slot print_timing: id  0 | task 26549 |       total time =    3587.02 ms /   236 tokens
89.08.504.487 I slot print_timing: id  0 | task 26549 |    graphs reused =      25901
89.08.504.490 I slot print_timing: id  0 | task 26549 | draft acceptance = 0.85294 (   58 accepted /    68 generated), mean len =  2.71
89.08.506.011 I slot      release: id  0 | task 26549 | stop processing: n_tokens = 41896, truncated = 0
89.08.804.856 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.997 (> 0.100 thold), f_keep = 0.998
89.08.809.002 I slot launch_slot_: id  0 | task 26587 | processing task, is_child = 0
89.12.951.522 I slot print_timing: id  0 | task 26587 | n_decoded =    112, tg =  36.64 t/s, tg_3s =  36.64 t/s
89.13.209.297 I slot print_timing: id  0 | task 26587 | prompt eval time =    1085.49 ms /   143 tokens (    7.59 ms per token,   131.74 tokens per second)
89.13.209.302 I slot print_timing: id  0 | task 26587 |        eval time =    3314.53 ms /   119 tokens (   27.85 ms per token,    35.90 tokens per second)
89.13.209.303 I slot print_timing: id  0 | task 26587 |       total time =    4400.02 ms /   262 tokens
89.13.209.304 I slot print_timing: id  0 | task 26587 |    graphs reused =      25944
89.13.209.307 I slot print_timing: id  0 | task 26587 | draft acceptance = 0.83333 (   75 accepted /    90 generated), mean len =  2.67
89.13.210.843 I slot      release: id  0 | task 26587 | stop processing: n_tokens = 42063, truncated = 0
89.13.492.630 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.980 (> 0.100 thold), f_keep = 0.997
89.13.497.183 I slot launch_slot_: id  0 | task 26636 | processing task, is_child = 0
89.19.593.703 I slot print_timing: id  0 | task 26636 | n_decoded =    112, tg =  36.59 t/s, tg_3s =  36.59 t/s
89.21.205.890 I slot print_timing: id  0 | task 26636 | prompt eval time =    3035.71 ms /   843 tokens (    3.60 ms per token,   277.69 tokens per second)
89.21.205.897 I slot print_timing: id  0 | task 26636 |        eval time =    4672.74 ms /   176 tokens (   26.55 ms per token,    37.67 tokens per second)
89.21.205.898 I slot print_timing: id  0 | task 26636 |       total time =    7708.45 ms /  1019 tokens
89.21.205.898 I slot print_timing: id  0 | task 26636 |    graphs reused =      26007
89.21.205.902 I slot print_timing: id  0 | task 26636 | draft acceptance = 0.87500 (  112 accepted /   128 generated), mean len =  2.75
89.21.207.470 I slot      release: id  0 | task 26636 | stop processing: n_tokens = 42958, truncated = 0
89.21.538.632 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.988 (> 0.100 thold), f_keep = 0.996
89.21.542.709 I slot launch_slot_: id  0 | task 26705 | processing task, is_child = 0
89.23.340.831 W slot create_check: id  0 | task 26705 | erasing old context checkpoint (pos_min = 25984, pos_max = 25984, n_tokens = 25985, size = 251.626 MiB)
89.26.574.151 I slot print_timing: id  0 | task 26705 | prompt eval time =    2106.22 ms /   505 tokens (    4.17 ms per token,   239.77 tokens per second)
89.26.574.157 I slot print_timing: id  0 | task 26705 |        eval time =    2925.02 ms /   121 tokens (   24.17 ms per token,    41.37 tokens per second)
89.26.574.158 I slot print_timing: id  0 | task 26705 |       total time =    5031.24 ms /   626 tokens
89.26.574.158 I slot print_timing: id  0 | task 26705 |    graphs reused =      26046
89.26.574.161 I slot print_timing: id  0 | task 26705 | draft acceptance = 1.00000 (   80 accepted /    80 generated), mean len =  3.00
89.26.575.647 I slot      release: id  0 | task 26705 | stop processing: n_tokens = 43403, truncated = 0
89.26.994.763 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.997 (> 0.100 thold), f_keep = 0.997
89.26.999.179 I slot launch_slot_: id  0 | task 26749 | processing task, is_child = 0
89.30.103.034 I slot print_timing: id  0 | task 26749 | prompt eval time =    1192.25 ms /   150 tokens (    7.95 ms per token,   125.81 tokens per second)
89.30.103.039 I slot print_timing: id  0 | task 26749 |        eval time =    1911.40 ms /    76 tokens (   25.15 ms per token,    39.76 tokens per second)
89.30.103.040 I slot print_timing: id  0 | task 26749 |       total time =    3103.65 ms /   226 tokens
89.30.103.041 I slot print_timing: id  0 | task 26749 |    graphs reused =      26071
89.30.103.045 I slot print_timing: id  0 | task 26749 | draft acceptance = 0.96154 (   50 accepted /    52 generated), mean len =  2.92
89.30.104.531 I slot      release: id  0 | task 26749 | stop processing: n_tokens = 43505, truncated = 0
89.30.430.470 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.994 (> 0.100 thold), f_keep = 0.998
89.30.434.914 I slot launch_slot_: id  0 | task 26779 | processing task, is_child = 0
89.34.875.687 I slot print_timing: id  0 | task 26779 | n_decoded =    104, tg =  34.58 t/s, tg_3s =  34.58 t/s
89.37.893.175 I slot print_timing: id  0 | task 26779 | n_decoded =    222, tg =  36.85 t/s, tg_3s =  39.11 t/s
89.37.966.610 I slot print_timing: id  0 | task 26779 | prompt eval time =    1433.28 ms /   260 tokens (    5.51 ms per token,   181.40 tokens per second)
89.37.966.616 I slot print_timing: id  0 | task 26779 |        eval time =    6098.22 ms /   224 tokens (   27.22 ms per token,    36.73 tokens per second)
89.37.966.617 I slot print_timing: id  0 | task 26779 |       total time =    7531.50 ms /   484 tokens
89.37.966.618 I slot print_timing: id  0 | task 26779 |    graphs reused =      26152
89.37.966.621 I slot print_timing: id  0 | task 26779 | draft acceptance = 0.84940 (  141 accepted /   166 generated), mean len =  2.70
89.37.968.098 I slot      release: id  0 | task 26779 | stop processing: n_tokens = 43909, truncated = 0
89.38.316.875 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.994 (> 0.100 thold), f_keep = 0.995
89.38.321.465 I slot launch_slot_: id  0 | task 26866 | processing task, is_child = 0
89.42.825.805 I slot print_timing: id  0 | task 26866 | n_decoded =    117, tg =  38.29 t/s, tg_3s =  38.28 t/s
89.43.752.570 I slot print_timing: id  0 | task 26866 | prompt eval time =    1448.12 ms /   248 tokens (    5.84 ms per token,   171.26 tokens per second)
89.43.752.575 I slot print_timing: id  0 | task 26866 |        eval time =    3982.78 ms /   148 tokens (   26.91 ms per token,    37.16 tokens per second)
89.43.752.576 I slot print_timing: id  0 | task 26866 |       total time =    5430.90 ms /   396 tokens
89.43.752.577 I slot print_timing: id  0 | task 26866 |    graphs reused =      26203
89.43.752.582 I slot print_timing: id  0 | task 26866 | draft acceptance = 0.90566 (   96 accepted /   106 generated), mean len =  2.81
89.43.754.140 I slot      release: id  0 | task 26866 | stop processing: n_tokens = 44078, truncated = 0
89.44.229.758 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.996 (> 0.100 thold), f_keep = 0.997
89.44.234.403 I slot launch_slot_: id  0 | task 26923 | processing task, is_child = 0
89.47.372.507 I slot print_timing: id  0 | task 26923 | prompt eval time =    1293.33 ms /   181 tokens (    7.15 ms per token,   139.95 tokens per second)
89.47.372.513 I slot print_timing: id  0 | task 26923 |        eval time =    1844.57 ms /    68 tokens (   27.13 ms per token,    36.86 tokens per second)
89.47.372.514 I slot print_timing: id  0 | task 26923 |       total time =    3137.90 ms /   249 tokens
89.47.372.515 I slot print_timing: id  0 | task 26923 |    graphs reused =      26227
89.47.372.518 I slot print_timing: id  0 | task 26923 | draft acceptance = 0.84000 (   42 accepted /    50 generated), mean len =  2.68
89.47.374.115 I slot      release: id  0 | task 26923 | stop processing: n_tokens = 44173, truncated = 0
89.47.710.686 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.994 (> 0.100 thold), f_keep = 0.998
89.47.715.328 I slot launch_slot_: id  0 | task 26952 | processing task, is_child = 0
89.52.186.035 I slot print_timing: id  0 | task 26952 | n_decoded =    108, tg =  35.83 t/s, tg_3s =  35.83 t/s
89.54.604.481 I slot print_timing: id  0 | task 26952 | prompt eval time =    1456.40 ms /   272 tokens (    5.35 ms per token,   186.76 tokens per second)
89.54.604.486 I slot print_timing: id  0 | task 26952 |        eval time =    5432.53 ms /   200 tokens (   27.16 ms per token,    36.82 tokens per second)
89.54.604.487 I slot print_timing: id  0 | task 26952 |       total time =    6888.93 ms /   472 tokens
89.54.604.488 I slot print_timing: id  0 | task 26952 |    graphs reused =      26298
89.54.604.491 I slot print_timing: id  0 | task 26952 | draft acceptance = 0.87671 (  128 accepted /   146 generated), mean len =  2.75
89.54.606.017 I slot      release: id  0 | task 26952 | stop processing: n_tokens = 44575, truncated = 0
89.55.014.762 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.996 (> 0.100 thold), f_keep = 0.995
89.55.019.484 I slot launch_slot_: id  0 | task 27029 | processing task, is_child = 0
89.59.241.403 I slot print_timing: id  0 | task 27029 | n_decoded =    110, tg =  36.20 t/s, tg_3s =  36.19 t/s
89.59.797.268 I slot print_timing: id  0 | task 27029 | prompt eval time =    1182.66 ms /   163 tokens (    7.26 ms per token,   137.83 tokens per second)
89.59.797.273 I slot print_timing: id  0 | task 27029 |        eval time =    3594.90 ms /   127 tokens (   28.31 ms per token,    35.33 tokens per second)
89.59.797.274 I slot print_timing: id  0 | task 27029 |       total time =    4777.56 ms /   290 tokens
89.59.797.275 I slot print_timing: id  0 | task 27029 |    graphs reused =      26344
89.59.797.278 I slot print_timing: id  0 | task 27029 | draft acceptance = 0.83333 (   80 accepted /    96 generated), mean len =  2.67
89.59.798.839 I slot      release: id  0 | task 27029 | stop processing: n_tokens = 44661, truncated = 0
90.00.164.966 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.996 (> 0.100 thold), f_keep = 0.997
90.00.169.661 I slot launch_slot_: id  0 | task 27081 | processing task, is_child = 0
90.04.410.626 I slot print_timing: id  0 | task 27081 | prompt eval time =    1183.63 ms /   159 tokens (    7.44 ms per token,   134.33 tokens per second)
90.04.410.631 I slot print_timing: id  0 | task 27081 |        eval time =    3057.12 ms /   109 tokens (   28.05 ms per token,    35.65 tokens per second)
90.04.410.632 I slot print_timing: id  0 | task 27081 |       total time =    4240.75 ms /   268 tokens
90.04.410.632 I slot print_timing: id  0 | task 27081 |    graphs reused =      26384
90.04.410.637 I slot print_timing: id  0 | task 27081 | draft acceptance = 0.84146 (   69 accepted /    82 generated), mean len =  2.68
90.04.412.161 I slot      release: id  0 | task 27081 | stop processing: n_tokens = 44798, truncated = 0
90.04.775.304 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.993 (> 0.100 thold), f_keep = 0.997
90.04.779.763 I slot launch_slot_: id  0 | task 27126 | processing task, is_child = 0
90.09.416.326 I slot print_timing: id  0 | task 27126 | n_decoded =    115, tg =  38.05 t/s, tg_3s =  38.04 t/s
90.11.259.738 I slot print_timing: id  0 | task 27126 | prompt eval time =    1613.62 ms /   319 tokens (    5.06 ms per token,   197.69 tokens per second)
90.11.259.743 I slot print_timing: id  0 | task 27126 |        eval time =    4866.15 ms /   190 tokens (   25.61 ms per token,    39.05 tokens per second)
90.11.259.744 I slot print_timing: id  0 | task 27126 |       total time =    6479.77 ms /   509 tokens
90.11.259.745 I slot print_timing: id  0 | task 27126 |    graphs reused =      26448
90.11.259.749 I slot print_timing: id  0 | task 27126 | draft acceptance = 0.93182 (  123 accepted /   132 generated), mean len =  2.86
90.11.261.532 I slot      release: id  0 | task 27126 | stop processing: n_tokens = 45192, truncated = 0
90.11.943.968 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.995 (> 0.100 thold), f_keep = 0.996
90.11.948.676 I slot launch_slot_: id  0 | task 27196 | processing task, is_child = 0
90.15.147.857 I slot print_timing: id  0 | task 27196 | prompt eval time =    1309.28 ms /   207 tokens (    6.33 ms per token,   158.10 tokens per second)
90.15.147.862 I slot print_timing: id  0 | task 27196 |        eval time =    1889.69 ms /    69 tokens (   27.39 ms per token,    36.51 tokens per second)
90.15.147.863 I slot print_timing: id  0 | task 27196 |       total time =    3198.97 ms /   276 tokens
90.15.147.863 I slot print_timing: id  0 | task 27196 |    graphs reused =      26472
90.15.147.867 I slot print_timing: id  0 | task 27196 | draft acceptance = 0.90000 (   45 accepted /    50 generated), mean len =  2.80
90.15.149.478 I slot      release: id  0 | task 27196 | stop processing: n_tokens = 45276, truncated = 0
90.15.536.884 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.998 (> 0.100 thold), f_keep = 0.998
90.15.541.429 I slot launch_slot_: id  0 | task 27225 | processing task, is_child = 0
90.19.517.588 I slot print_timing: id  0 | task 27225 | n_decoded =    105, tg =  34.71 t/s, tg_3s =  34.71 t/s
90.20.699.971 I slot print_timing: id  0 | task 27225 | prompt eval time =     950.97 ms /    73 tokens (   13.03 ms per token,    76.76 tokens per second)
90.20.699.977 I slot print_timing: id  0 | task 27225 |        eval time =    4207.34 ms /   152 tokens (   27.68 ms per token,    36.13 tokens per second)
90.20.699.977 I slot print_timing: id  0 | task 27225 |       total time =    5158.31 ms /   225 tokens
90.20.699.978 I slot print_timing: id  0 | task 27225 |    graphs reused =      26527
90.20.699.983 I slot print_timing: id  0 | task 27225 | draft acceptance = 0.82456 (   94 accepted /   114 generated), mean len =  2.65
90.20.701.556 I slot      release: id  0 | task 27225 | stop processing: n_tokens = 45426, truncated = 0
90.23.437.613 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.988 (> 0.100 thold), f_keep = 0.997
90.23.441.973 I slot launch_slot_: id  0 | task 27286 | processing task, is_child = 0
90.28.058.103 I slot print_timing: id  0 | task 27286 | prompt eval time =    2456.63 ms /   553 tokens (    4.44 ms per token,   225.11 tokens per second)
90.28.058.108 I slot print_timing: id  0 | task 27286 |        eval time =    2159.30 ms /    77 tokens (   28.04 ms per token,    35.66 tokens per second)
90.28.058.109 I slot print_timing: id  0 | task 27286 |       total time =    4615.93 ms /   630 tokens
90.28.058.110 I slot print_timing: id  0 | task 27286 |    graphs reused =      26555
90.28.058.113 I slot print_timing: id  0 | task 27286 | draft acceptance = 0.81034 (   47 accepted /    58 generated), mean len =  2.62
90.28.059.807 I slot      release: id  0 | task 27286 | stop processing: n_tokens = 45900, truncated = 0
90.29.725.034 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.996 (> 0.100 thold), f_keep = 0.998
90.29.730.812 I slot launch_slot_: id  0 | task 27320 | processing task, is_child = 0
90.33.218.068 I slot print_timing: id  0 | task 27320 | prompt eval time =    1257.00 ms /   168 tokens (    7.48 ms per token,   133.65 tokens per second)
90.33.218.072 I slot print_timing: id  0 | task 27320 |        eval time =    2230.05 ms /    81 tokens (   27.53 ms per token,    36.32 tokens per second)
90.33.218.073 I slot print_timing: id  0 | task 27320 |       total time =    3487.05 ms /   249 tokens
90.33.218.074 I slot print_timing: id  0 | task 27320 |    graphs reused =      26583
90.33.218.078 I slot print_timing: id  0 | task 27320 | draft acceptance = 0.91379 (   53 accepted /    58 generated), mean len =  2.83
90.33.219.760 I slot      release: id  0 | task 27320 | stop processing: n_tokens = 46070, truncated = 0
90.33.594.586 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.997 (> 0.100 thold), f_keep = 0.998
90.33.599.332 I slot launch_slot_: id  0 | task 27353 | processing task, is_child = 0
90.37.852.767 I slot print_timing: id  0 | task 27353 | prompt eval time =    1168.81 ms /   139 tokens (    8.41 ms per token,   118.92 tokens per second)
90.37.852.772 I slot print_timing: id  0 | task 27353 |        eval time =    3084.42 ms /   111 tokens (   27.79 ms per token,    35.99 tokens per second)
90.37.852.773 I slot print_timing: id  0 | task 27353 |       total time =    4253.23 ms /   250 tokens
90.37.852.774 I slot print_timing: id  0 | task 27353 |    graphs reused =      26623
90.37.852.779 I slot print_timing: id  0 | task 27353 | draft acceptance = 0.86585 (   71 accepted /    82 generated), mean len =  2.73
90.37.854.369 I slot      release: id  0 | task 27353 | stop processing: n_tokens = 46235, truncated = 0
90.38.193.266 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.997 (> 0.100 thold), f_keep = 0.998
90.38.197.867 I slot launch_slot_: id  0 | task 27398 | processing task, is_child = 0
90.42.458.818 I slot print_timing: id  0 | task 27398 | n_decoded =    113, tg =  37.04 t/s, tg_3s =  37.03 t/s
90.45.475.902 I slot print_timing: id  0 | task 27398 | n_decoded =    204, tg =  33.62 t/s, tg_3s =  30.16 t/s
90.47.979.182 I slot print_timing: id  0 | task 27398 | prompt eval time =    1209.66 ms /   158 tokens (    7.66 ms per token,   130.61 tokens per second)
90.47.979.186 I slot print_timing: id  0 | task 27398 |        eval time =    8571.32 ms /   297 tokens (   28.86 ms per token,    34.65 tokens per second)
90.47.979.186 I slot print_timing: id  0 | task 27398 |       total time =    9780.98 ms /   455 tokens
90.47.979.187 I slot print_timing: id  0 | task 27398 |    graphs reused =      26737
90.47.979.190 I slot print_timing: id  0 | task 27398 | draft acceptance = 0.78017 (  181 accepted /   232 generated), mean len =  2.56
90.47.980.495 I slot      release: id  0 | task 27398 | stop processing: n_tokens = 46574, truncated = 0
90.48.254.050 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.992 (> 0.100 thold), f_keep = 0.994
90.48.258.343 I slot launch_slot_: id  0 | task 27518 | processing task, is_child = 0
90.53.123.056 I slot print_timing: id  0 | task 27518 | n_decoded =    106, tg =  35.04 t/s, tg_3s =  35.04 t/s
90.56.144.278 I slot print_timing: id  0 | task 27518 | n_decoded =    211, tg =  34.90 t/s, tg_3s =  34.75 t/s
90.59.141.379 I slot print_timing: id  0 | task 27518 | prompt eval time =    1839.40 ms /   365 tokens (    5.04 ms per token,   198.43 tokens per second)
90.59.141.384 I slot print_timing: id  0 | task 27518 |        eval time =    9043.34 ms /   316 tokens (   28.62 ms per token,    34.94 tokens per second)
90.59.141.385 I slot print_timing: id  0 | task 27518 |       total time =   10882.74 ms /   681 tokens
90.59.141.386 I slot print_timing: id  0 | task 27518 |    graphs reused =      26857
90.59.141.389 I slot print_timing: id  0 | task 27518 | draft acceptance = 0.79918 (  195 accepted /   244 generated), mean len =  2.60
90.59.142.621 I slot      release: id  0 | task 27518 | stop processing: n_tokens = 46955, truncated = 0
90.59.441.702 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.992 (> 0.100 thold), f_keep = 0.993
90.59.445.125 I slot launch_slot_: id  0 | task 27644 | processing task, is_child = 0
91.04.315.907 I slot print_timing: id  0 | task 27644 | n_decoded =    102, tg =  33.80 t/s, tg_3s =  33.80 t/s
91.06.904.722 I slot print_timing: id  0 | task 27644 | prompt eval time =    1852.64 ms /   376 tokens (    4.93 ms per token,   202.95 tokens per second)
91.06.904.727 I slot print_timing: id  0 | task 27644 |        eval time =    5606.69 ms /   206 tokens (   27.22 ms per token,    36.74 tokens per second)
91.06.904.727 I slot print_timing: id  0 | task 27644 |       total time =    7459.32 ms /   582 tokens
91.06.904.728 I slot print_timing: id  0 | task 27644 |    graphs reused =      26931
